pitch,velocity,start,end
63,64,65040,65267
59,64,65280,65507
38,64,65520,65747
50,64,65520,65747
53,64,65760,65987
59,64,66000,66227
56,64,66240,66467
39,64,66480,66707
51,64,66480,66707
58,64,66720,66947
62,64,66960,67187
58,64,67200,67427
44,64,67440,67667
51,64,67440,67667
44,64,67680,68363
42,64,68400,68627
49,64,68400,68627
42,64,68640,69323
40,64,69360,69587
47,64,69360,69587
40,64,69600,70283
35,64,70320,70547
42,64,70320,70547
35,64,70560,71243
40,64,71280,71507
47,64,71280,71507
40,64,71520,72203
35,64,72240,72467
42,64,72240,72467
35,64,72480,73163
38,64,73200,73427
46,64,73200,73427
38,64,73440,73667
39,64,73680,73721
41,64,73722,74136
51,64,74160,74615
39,64,74640,75095
44,64,75120,75347
51,64,75120,75347
44,64,75360,76043
42,64,76080,76307
49,64,76080,76307
42,64,76320,77003
40,64,77040,77267
47,64,77040,77267
40,64,77280,77963
35,64,78000,78227
42,64,78000,78227
35,64,78240,78923
40,64,78960,79187
47,64,78960,79187
40,64,79200,79883
35,64,79920,80147
42,64,79920,80147
35,64,80160,80843
39,64,80880,81335
51,64,80880,81335
43,64,81360,81815
55,64,81360,81815
32,64,81840,82067
37,64,82080,82193
39,64,82200,82313
44,64,82320,82775
49,64,82800,83711
56,64,82800,83711
44,64,83760,84671
51,64,83760,84671
42,64,84720,85631
49,64,84720,85631
35,64,85680,86591
47,64,85680,86591
49,64,86640,87551
56,64,86640,87551
44,64,87600,88511
51,64,87600,88511
40,64,88560,89015
47,64,88560,89015
42,64,89040,89495
49,64,89040,89495
35,64,89520,89671
47,64,89520,89671
35,64,89680,89755
47,64,89680,89983
40,80,90480,90859
52,80,90480,90859
40,80,90880,90955
52,80,90880,90955
52,80,90960,91187
40,80,91200,91351
52,80,91360,91435
35,80,91440,91591
47,80,91600,91675
35,80,91680,91907
47,80,91920,92147
35,80,92160,92311
47,80,92320,92395
42,80,92400,92779
54,80,92400,92779
42,80,92800,92875
54,80,92800,92875
54,80,92880,93107
42,80,93120,93271
54,80,93280,93355
32,80,93360,93511
44,80,93520,93595
32,80,93600,93827
44,80,93840,94067
32,80,94080,94231
44,80,94240,94315
40,80,94320,94699
52,80,94320,94699
40,80,94720,94795
52,80,94720,94795
52,80,94800,95027
40,80,95040,95191
52,80,95200,95275
35,80,95280,95431
47,80,95440,95515
35,80,95520,95747
47,80,95760,95987
35,80,96000,96151
47,80,96160,96235
42,80,96240,96619
54,80,96240,96619
42,80,96640,96715
54,80,96640,96715
54,80,96720,96947
42,80,96960,97111
54,80,97120,97195
39,80,97200,97351
51,80,97360,97435
39,80,97440,97667
51,80,97680,97907
39,80,97920,98147
40,80,98160,98539
52,80,98160,98539
40,80,98560,98635
52,80,98560,98635
52,80,98640,98867
40,80,98880,99031
52,80,99040,99115
35,80,99120,99271
47,80,99280,99355
35,80,99360,99587
47,80,99600,99827
35,80,99840,99991
47,80,100000,100075
34,80,100080,100535
46,80,100080,100535
39,80,100560,101015
51,80,100560,101015
32,80,101040,101267
32,80,101280,101431
32,80,101440,101515
44,80,101520,101747
32,80,101760,101987
37,80,102000,102227
37,80,102240,102467
49,80,102480,102707
37,80,102720,102947
32,80,102960,103187
32,80,103200,103427
44,80,103440,103667
32,80,103680,103907
40,80,103920,104375
52,80,103920,104375
42,80,104400,104855
54,80,104400,104855
41,80,104880,105107
44,80,105120,105271
49,80,105280,105355
53,80,105360,105587
41,80,105600,105827
37,80,105840,106067
37,80,106080,106307
49,80,106320,106547
37,80,106560,106787
32,80,106800,107027
35,80,107040,107267
37,80,107280,107507
39,80,107520,107747
40,80,107760,108215
52,80,107760,108215
42,80,108240,108695
54,80,108240,108695
35,80,108720,108947
35,80,108960,109111
35,80,109120,109195
47,80,109200,109427
35,80,109440,109667
47,49,109680,110135
59,49,109680,110135
42,52,110160,110615
54,52,110160,110615
35,56,110640,111095
47,56,110640,111095
39,60,111120,111575
51,60,111120,111575
41,64,111600,112055
48,64,111600,112055
53,64,111600,112055
48,64,112080,112535
37,64,112560,113015
44,64,112560,113015
49,64,112560,113015
44,64,113040,113495
39,64,113520,113975
46,64,113520,113975
51,64,113520,113975
46,64,114000,114455
44,64,114480,114935
51,64,114480,114935
56,64,114480,114935
51,64,114960,115415
37,64,115440,115895
44,64,115440,115895
49,64,115440,115895
44,64,115920,116375
44,64,116400,116855
51,64,116400,116855
56,64,116400,116855
51,64,116880,117335
39,64,117360,117815
46,64,117360,117815
51,64,117360,117815
46,64,117840,118295
44,64,118320,118775
51,64,118320,118775
56,64,118320,118775
51,64,118800,119255
41,64,119280,119735
48,64,119280,119735
53,64,119280,119735
48,64,119760,120215
37,64,120240,120695
44,64,120240,120695
49,64,120240,120695
44,64,120720,121175
39,64,121200,121655
46,64,121200,121655
51,64,121200,121655
46,64,121680,122135
44,64,122160,122615
51,64,122160,122615
56,64,122160,122615
51,64,122640,123095
37,64,123120,123575
44,64,123120,123575
49,64,123120,123575
44,64,123600,124055
44,64,124080,124535
51,64,124080,124535
56,64,124080,124535
51,64,124560,125015
39,64,125040,125495
46,64,125040,125495
51,64,125040,125495
46,64,125520,125975
44,64,126000,126455
51,64,126000,126455
56,64,126000,126455
51,64,126480,126935
41,64,126960,127871
48,64,126960,127871
53,64,126960,127871
37,64,127920,128831
44,64,127920,128831
49,64,127920,128831
39,64,128880,129791
46,64,128880,129791
51,64,128880,129791
44,64,129840,130751
51,64,129840,130751
56,64,129840,130751
37,64,130800,131711
44,64,130800,131711
49,64,130800,131711
44,64,131760,132671
51,64,131760,132671
56,64,131760,132671
39,64,132720,133631
46,64,132720,133631
51,64,132720,133631
44,64,133680,134591
51,64,133680,134591
56,64,133680,134591
41,64,134640,135551
48,64,134640,135551
53,64,134640,135551
37,64,135600,136511
44,64,135600,136511
49,64,135600,136511
39,64,136560,137471
46,64,136560,137471
51,64,136560,137471
44,64,137520,138431
51,64,137520,138431
56,64,137520,138431
41,64,138480,139391
48,64,138480,139391
53,64,138480,139391
44,64,139440,140351
51,64,139440,140351
56,64,139440,140351
42,64,140400,141767
49,64,140400,141767
54,64,140400,141767
82,64,141840,142067
84,64,142080,142307
65,64,142320,142547
73,64,142320,142547
63,68,142560,142787
65,72,142800,143027
67,76,143040,143267
68,80,143280,143507
59,84,143520,143747
61,88,143760,143987
63,92,144000,144227
64,96,144240,144695
68,96,144240,144695
64,96,144720,144833
68,96,144720,144833
66,96,144840,144953
70,96,144840,144953
68,96,144960,145073
71,96,144960,145073
70,96,145080,145193
73,96,145080,145193
71,96,145200,146080
76,96,145200,146111
40,96,146160,146615
47,96,146160,146615
52,96,146160,146615
52,96,146640,146867
40,96,146880,147031
52,96,147040,147115
35,96,147120,147271
47,96,147280,147355
35,96,147360,147587
47,96,147600,147827
35,96,147840,147991
47,96,148000,148075
42,96,148080,148459
54,96,148080,148459
42,96,148480,148555
54,96,148480,148555
54,96,148560,148787
42,96,148800,148951
54,96,148960,149035
32,96,149040,149191
44,96,149200,149275
32,96,149280,149507
44,96,149520,149747
32,96,149760,149911
44,96,149920,149995
40,96,150000,150379
52,96,150000,150379
40,96,150400,150475
52,96,150400,150475
52,96,150480,150707
40,96,150720,150871
52,96,150880,150955
35,96,150960,151111
47,96,151120,151195
35,96,151200,151427
47,96,151440,151667
35,96,151680,151831
47,96,151840,151915
42,96,151920,152299
54,96,151920,152299
42,96,152320,152395
54,96,152320,152395
54,96,152400,152627
42,96,152640,152791
54,96,152800,152875
39,96,152880,153031
51,96,153040,153115
39,96,153120,153347
51,96,153360,153587
39,96,153600,153827
40,96,153840,154219
52,96,153840,154219
40,96,154240,154315
52,96,154240,154315
52,96,154320,154547
40,96,154560,154711
52,96,154720,154795
35,96,154800,154951
47,96,154960,155035
35,96,155040,155267
47,96,155280,155507
35,96,155520,155671
47,96,155680,155755
34,96,155760,156215
46,96,155760,156215
39,96,156240,156695
51,96,156240,156695
32,96,156720,156947
32,96,156960,157111
32,96,157120,157195
44,96,157200,157427
32,96,157440,157667
37,96,157680,157907
37,96,157920,158147
49,96,158160,158387
37,96,158400,158627
32,96,158640,158867
32,96,158880,159107
44,96,159120,159347
32,96,159360,159587
40,96,159600,160055
52,96,159600,160055
42,96,160080,160535
54,96,160080,160535
41,96,160560,160787
44,96,160800,160951
49,96,160960,161035
53,96,161040,161267
41,96,161280,161507
37,96,161520,161747
37,96,161760,161987
49,96,162000,162227
37,96,162240,162467
32,96,162480,162707
32,96,162720,162947
44,96,162960,163187
32,96,163200,163427
40,96,163440,163895
52,96,163440,163895
42,96,163920,164375
54,96,163920,164375
35,96,164400,164551
47,96,164560,164635
35,96,164640,164867
47,96,164880,165107
35,96,165120,165271
47,96,165280,165355
37,96,165360,165587
37,96,165600,165827
49,96,165840,166067
37,96,166080,166307
32,96,166320,166547
32,96,166560,166787
44,96,166800,167027
32,96,167040,167267
40,96,167280,167735
52,96,167280,167735
42,96,167760,168215
54,96,167760,168215
28,96,168240,170975
40,96,168240,170975
480,82,0,0
